Interval End,kWh,kVA,PF,kW
Fri 09 Sep 2011 20:00,31.056,62.147,1.00,62.112
Fri 09 Sep 2011 20:30,30.384,60.795,1.00,60.768
Fri 09 Sep 2011 21:00,29.024,58.079,1.00,58.048
Fri 09 Sep 2011 21:30,28.368,56.8,1.00,56.736
Fri 09 Sep 2011 22:00,27.68,55.422,1.00,55.36
Fri 09 Sep 2011 22:30,25.632,51.328,1.00,51.264
Fri 09 Sep 2011 23:00,25.36,50.804,1.00,50.72
Fri 09 Sep 2011 23:30,26.8,53.666,1.00,53.6
Sat 10 Sep 2011 00:00,26.448,52.999,1.00,52.896
Sat 10 Sep 2011 00:30,27.344,54.793,1.00,54.688
Sat 10 Sep 2011 01:00,26.64,53.403,1.00,53.28
Sat 10 Sep 2011 01:30,27.072,54.237,1.00,54.144
Sat 10 Sep 2011 02:00,27.072,54.273,1.00,54.144
Sat 10 Sep 2011 02:30,26.96,54.031,1.00,53.92
Sat 10 Sep 2011 03:00,26.736,53.584,1.00,53.472
Sat 10 Sep 2011 03:30,25.552,51.236,1.00,51.104
Sat 10 Sep 2011 04:00,25.232,50.598,1.00,50.464
Sat 10 Sep 2011 04:30,25.136,50.423,1.00,50.272
Sat 10 Sep 2011 05:00,25.648,51.419,1.00,51.296
Sat 10 Sep 2011 05:30,25.872,51.875,1.00,51.744
Sat 10 Sep 2011 06:00,24.88,49.894,1.00,49.76
Sat 10 Sep 2011 06:30,24.976,50.092,1.00,49.952
Sat 10 Sep 2011 07:00,24.752,49.65,1.00,49.504
Sat 10 Sep 2011 07:30,25.632,51.387,1.00,51.264
Sat 10 Sep 2011 08:00,25.04,50.201,1.00,50.08
Sat 10 Sep 2011 08:30,24.016,48.18,1.00,48.032
Sat 10 Sep 2011 09:00,22.08,44.377,1.00,44.16
Sat 10 Sep 2011 09:30,23.952,47.994,1.00,47.904
Sat 10 Sep 2011 10:00,25.376,50.897,1.00,50.752
Sat 10 Sep 2011 10:30,29.472,59.119,1.00,58.944
Sat 10 Sep 2011 11:00,29.408,59.009,1.00,58.816
Sat 10 Sep 2011 11:30,30.576,61.369,1.00,61.152
Sat 10 Sep 2011 12:00,31.648,63.454,1.00,63.296
Sat 10 Sep 2011 12:30,31.76,63.623,1.00,63.52
Sat 10 Sep 2011 13:00,30.896,61.88,1.00,61.792
Sat 10 Sep 2011 13:30,29.392,58.814,1.00,58.784
Sat 10 Sep 2011 14:00,29.008,58.039,1.00,58.016
Sat 10 Sep 2011 14:30,28.224,56.476,1.00,56.448
Sat 10 Sep 2011 15:00,28.976,57.982,1.00,57.952
Sat 10 Sep 2011 15:30,27.552,55.141,1.00,55.104
Sat 10 Sep 2011 16:00,27.312,54.65,1.00,54.624
Sat 10 Sep 2011 16:30,27.696,55.426,1.00,55.392
Sat 10 Sep 2011 17:00,26.912,53.875,1.00,53.824
Sat 10 Sep 2011 17:30,26.384,52.802,1.00,52.768
Sat 10 Sep 2011 18:00,25.872,51.766,1.00,51.744
Sat 10 Sep 2011 18:30,27.376,54.783,1.00,54.752
Sat 10 Sep 2011 19:00,28.848,57.735,1.00,57.696
Sat 10 Sep 2011 19:30,29.92,59.874,1.00,59.84
Sat 10 Sep 2011 20:00,29.328,58.692,1.00,58.656
Sat 10 Sep 2011 20:30,28.672,57.381,1.00,57.344
Sat 10 Sep 2011 21:00,28.944,57.95,1.00,57.888
Sat 10 Sep 2011 21:30,27.152,54.426,1.00,54.304
Sat 10 Sep 2011 22:00,25.984,52.105,1.00,51.968
Sat 10 Sep 2011 22:30,26.336,52.724,1.00,52.672
Sat 10 Sep 2011 23:00,26.032,52.156,1.00,52.064
Sat 10 Sep 2011 23:30,24.64,49.399,1.00,49.28
Sun 11 Sep 2011 00:00,24.304,48.738,1.00,48.608
Sun 11 Sep 2011 00:30,24.592,49.319,1.00,49.184
Sun 11 Sep 2011 01:00,24.368,48.895,1.00,48.736
Sun 11 Sep 2011 01:30,25.104,50.37,1.00,50.208
Sun 11 Sep 2011 02:00,24.656,49.487,1.00,49.312
Sun 11 Sep 2011 02:30,24.608,49.394,1.00,49.216
Sun 11 Sep 2011 03:00,24.608,49.391,1.00,49.216
Sun 11 Sep 2011 03:30,24.736,49.698,1.00,49.472
Sun 11 Sep 2011 04:00,25.248,50.7,1.00,50.496
Sun 11 Sep 2011 04:30,24.976,50.182,1.00,49.952
Sun 11 Sep 2011 05:00,24.544,49.313,1.00,49.088
Sun 11 Sep 2011 05:30,24.624,49.437,1.00,49.248
Sun 11 Sep 2011 06:00,25.152,50.47,1.00,50.304
Sun 11 Sep 2011 06:30,25.312,50.797,1.00,50.624
Sun 11 Sep 2011 07:00,24.672,49.508,1.00,49.344
Sun 11 Sep 2011 07:30,24.352,48.873,1.00,48.704
Sun 11 Sep 2011 08:00,22.064,44.355,0.99,44.128
Sun 11 Sep 2011 08:30,22.672,45.532,1.00,45.344
Sun 11 Sep 2011 09:00,23.696,47.537,1.00,47.392
Sun 11 Sep 2011 09:30,24.432,48.933,1.00,48.864
Sun 11 Sep 2011 10:00,24.944,49.962,1.00,49.888
Sun 11 Sep 2011 10:30,25.712,51.518,1.00,51.424
Sun 11 Sep 2011 11:00,25.056,50.21,1.00,50.112
Sun 11 Sep 2011 11:30,27.088,54.292,1.00,54.176
Sun 11 Sep 2011 12:00,28.352,56.856,1.00,56.704
Sun 11 Sep 2011 12:30,27.136,54.417,1.00,54.272
Sun 11 Sep 2011 13:00,29.968,60.023,1.00,59.936
Sun 11 Sep 2011 13:30,30.144,60.398,1.00,60.288
Sun 11 Sep 2011 14:00,30.096,60.27,1.00,60.192
Sun 11 Sep 2011 14:30,29.344,58.773,1.00,58.688
Sun 11 Sep 2011 15:00,28.528,57.144,1.00,57.056
Sun 11 Sep 2011 15:30,28.752,57.578,1.00,57.504
Sun 11 Sep 2011 16:00,29.04,58.158,1.00,58.08
Sun 11 Sep 2011 16:30,30.352,60.782,1.00,60.704
Sun 11 Sep 2011 17:00,29.936,59.934,1.00,59.872
Sun 11 Sep 2011 17:30,30.8,61.657,1.00,61.6
Sun 11 Sep 2011 18:00,30.32,60.721,1.00,60.64
Sun 11 Sep 2011 18:30,33.184,66.502,1.00,66.368
Sun 11 Sep 2011 19:00,31.248,62.601,1.00,62.496
Sun 11 Sep 2011 19:30,31.328,62.748,1.00,62.656
Sun 11 Sep 2011 20:00,30.144,60.416,1.00,60.288
Sun 11 Sep 2011 20:30,31.68,63.523,1.00,63.36
Sun 11 Sep 2011 21:00,31.728,63.621,1.00,63.456
Sun 11 Sep 2011 21:30,31.088,62.21,1.00,62.176
Sun 11 Sep 2011 22:00,30.448,60.932,1.00,60.896
Sun 11 Sep 2011 22:30,30.192,60.413,1.00,60.384
Sun 11 Sep 2011 23:00,28.064,56.171,1.00,56.128
Sun 11 Sep 2011 23:30,28.016,56.073,1.00,56.032
Mon 12 Sep 2011 00:00,27.984,56.033,1.00,55.968
Mon 12 Sep 2011 00:30,27.328,54.759,1.00,54.656
Mon 12 Sep 2011 01:00,26.64,53.435,1.00,53.28
Mon 12 Sep 2011 01:30,26.48,53.113,1.00,52.96
Mon 12 Sep 2011 02:00,28.16,56.451,1.00,56.32
Mon 12 Sep 2011 02:30,28.896,57.915,1.00,57.792
Mon 12 Sep 2011 03:00,27.696,55.532,1.00,55.392
Mon 12 Sep 2011 03:30,24.944,50.041,1.00,49.888
Mon 12 Sep 2011 04:00,24.864,49.947,1.00,49.728
Mon 12 Sep 2011 04:30,25.216,50.628,1.00,50.432
Mon 12 Sep 2011 05:00,25.248,50.672,1.00,50.496
Mon 12 Sep 2011 05:30,27.488,55.128,1.00,54.976
Mon 12 Sep 2011 06:00,27.248,54.638,1.00,54.496
Mon 12 Sep 2011 06:30,27.424,54.963,1.00,54.848
Mon 12 Sep 2011 07:00,27.92,55.955,1.00,55.84
Mon 12 Sep 2011 07:30,27.088,54.244,1.00,54.176
Mon 12 Sep 2011 08:00,26.384,52.823,1.00,52.768
Mon 12 Sep 2011 08:30,28.656,57.351,1.00,57.312
Mon 12 Sep 2011 09:00,35.312,70.856,1.00,70.624
Mon 12 Sep 2011 09:30,40.768,81.996,0.99,81.536
Mon 12 Sep 2011 10:00,49.04,100.342,0.98,98.08
Mon 12 Sep 2011 10:30,51.424,105.475,0.98,102.848
Mon 12 Sep 2011 11:00,53.024,109.132,0.97,106.048
Mon 12 Sep 2011 11:30,50.88,104.142,0.98,101.76
Mon 12 Sep 2011 12:00,46.976,95.397,0.98,93.952
Mon 12 Sep 2011 12:30,49.76,101.67,0.98,99.52
Mon 12 Sep 2011 13:00,51.472,105.005,0.98,102.944
Mon 12 Sep 2011 13:30,54.384,111.792,0.97,108.768
Mon 12 Sep 2011 14:00,48.944,99.161,0.99,97.888
Mon 12 Sep 2011 14:30,47.808,96.486,0.99,95.616
Mon 12 Sep 2011 15:00,46.992,94.878,0.99,93.984
Mon 12 Sep 2011 15:30,48.,96.927,0.99,96.
Mon 12 Sep 2011 16:00,48.144,97.204,0.99,96.288
Mon 12 Sep 2011 16:30,64.64,134.844,0.96,129.28
Mon 12 Sep 2011 17:00,48.24,97.883,0.99,96.48
Mon 12 Sep 2011 17:30,44.48,89.994,0.99,88.96
Mon 12 Sep 2011 18:00,41.04,82.761,0.99,82.08
Mon 12 Sep 2011 18:30,45.728,92.946,0.98,91.456
Mon 12 Sep 2011 19:00,41.696,83.907,0.99,83.392
Mon 12 Sep 2011 19:30,45.216,92.092,0.98,90.432
Mon 12 Sep 2011 20:00,36.336,72.926,1.00,72.672
Mon 12 Sep 2011 20:30,42.016,85.219,0.99,84.032
Mon 12 Sep 2011 21:00,37.584,75.406,1.00,75.168
Mon 12 Sep 2011 21:30,38.992,78.653,0.99,77.984
Mon 12 Sep 2011 22:00,37.36,75.15,0.99,74.72
Mon 12 Sep 2011 22:30,36.224,72.939,0.99,72.448
Mon 12 Sep 2011 23:00,32.816,65.913,1.00,65.632
Mon 12 Sep 2011 23:30,34.592,69.733,0.99,69.184
Tue 13 Sep 2011 00:00,31.264,62.753,1.00,62.528
Tue 13 Sep 2011 00:30,34.08,68.722,0.99,68.16
Tue 13 Sep 2011 01:00,28.592,57.286,1.00,57.184
Tue 13 Sep 2011 01:30,31.76,64.05,0.99,63.52
Tue 13 Sep 2011 02:00,26.256,52.752,1.00,52.512
Tue 13 Sep 2011 02:30,32.,64.467,0.99,64.
Tue 13 Sep 2011 03:00,26.512,53.241,1.00,53.024
Tue 13 Sep 2011 03:30,30.688,61.859,0.99,61.376
Tue 13 Sep 2011 04:00,26.912,54.061,1.00,53.824
Tue 13 Sep 2011 04:30,30.992,62.478,0.99,61.984
Tue 13 Sep 2011 05:00,26.64,53.538,1.00,53.28
Tue 13 Sep 2011 05:30,34.192,68.869,0.99,68.384
Tue 13 Sep 2011 06:00,31.728,63.662,1.00,63.456
Tue 13 Sep 2011 06:30,33.584,67.591,0.99,67.168
Tue 13 Sep 2011 07:00,30.352,60.879,1.00,60.704
Tue 13 Sep 2011 07:30,31.472,63.395,0.99,62.944
Tue 13 Sep 2011 08:00,29.008,58.16,1.00,58.016
Tue 13 Sep 2011 08:30,39.056,79.354,0.98,78.112
Tue 13 Sep 2011 09:00,42.816,86.68,0.99,85.632
Tue 13 Sep 2011 09:30,55.04,114.065,0.97,110.08
Tue 13 Sep 2011 10:00,49.504,101.236,0.98,99.008
Tue 13 Sep 2011 10:30,54.416,111.773,0.97,108.832
Tue 13 Sep 2011 11:00,49.632,100.863,0.98,99.264
Tue 13 Sep 2011 11:30,47.616,96.839,0.98,95.232
Tue 13 Sep 2011 12:00,51.056,103.831,0.98,102.112
Tue 13 Sep 2011 12:30,51.392,103.949,0.99,102.784
Tue 13 Sep 2011 13:00,51.84,105.733,0.98,103.68
Tue 13 Sep 2011 13:30,46.16,93.068,0.99,92.32
Tue 13 Sep 2011 14:00,52.224,106.511,0.98,104.448
Tue 13 Sep 2011 14:30,50.384,101.756,0.99,100.768
Tue 13 Sep 2011 15:00,58.416,120.375,0.97,116.832
Tue 13 Sep 2011 15:30,56.608,115.549,0.98,113.216
Tue 13 Sep 2011 16:00,56.72,116.45,0.97,113.44
Tue 13 Sep 2011 16:30,51.36,104.4,0.98,102.72
Tue 13 Sep 2011 17:00,49.84,101.205,0.98,99.68
Tue 13 Sep 2011 17:30,45.552,92.881,0.98,91.104
Tue 13 Sep 2011 18:00,38.832,77.997,1.00,77.664
Tue 13 Sep 2011 18:30,44.8,90.854,0.99,89.6
Tue 13 Sep 2011 19:00,39.136,78.421,1.00,78.272
Tue 13 Sep 2011 19:30,42.144,85.298,0.99,84.288
Tue 13 Sep 2011 20:00,35.984,72.083,1.00,71.968
Tue 13 Sep 2011 20:30,38.512,77.963,0.99,77.024
Tue 13 Sep 2011 21:00,33.232,66.554,1.00,66.464
Tue 13 Sep 2011 21:30,37.472,75.805,0.99,74.944
Tue 13 Sep 2011 22:00,32.976,66.015,1.00,65.952
Tue 13 Sep 2011 22:30,35.984,72.781,0.99,71.968
Tue 13 Sep 2011 23:00,31.728,63.576,1.00,63.456
Tue 13 Sep 2011 23:30,36.208,73.154,0.99,72.416
Wed 14 Sep 2011 00:00,30.576,61.211,1.00,61.152
Wed 14 Sep 2011 00:30,32.656,65.751,0.99,65.312
Wed 14 Sep 2011 01:00,30.192,60.646,1.00,60.384
Wed 14 Sep 2011 01:30,30.56,61.342,1.00,61.12
Wed 14 Sep 2011 02:00,31.216,62.724,1.00,62.432
Wed 14 Sep 2011 02:30,28.848,57.826,1.00,57.696
Wed 14 Sep 2011 03:00,31.808,64.074,0.99,63.616
Wed 14 Sep 2011 03:30,28.16,56.5,1.00,56.32
Wed 14 Sep 2011 04:00,31.904,64.261,0.99,63.808
Wed 14 Sep 2011 04:30,26.816,53.835,1.00,53.632
Wed 14 Sep 2011 05:00,30.176,60.67,0.99,60.352
Wed 14 Sep 2011 05:30,32.,64.102,1.00,64.
Wed 14 Sep 2011 06:00,33.632,67.577,1.00,67.264
Wed 14 Sep 2011 06:30,32.784,65.793,1.00,65.568
Wed 14 Sep 2011 07:00,34.352,69.104,0.99,68.704
Wed 14 Sep 2011 07:30,30.8,61.857,1.00,61.6
Wed 14 Sep 2011 08:00,34.,68.499,0.99,68.
Wed 14 Sep 2011 08:30,41.44,84.03,0.99,82.88
Wed 14 Sep 2011 09:00,52.32,107.99,0.97,104.64
Wed 14 Sep 2011 09:30,50.752,104.179,0.97,101.504
Wed 14 Sep 2011 10:00,51.136,104.942,0.97,102.272
Wed 14 Sep 2011 10:30,49.296,99.892,0.99,98.592
Wed 14 Sep 2011 11:00,51.888,105.608,0.98,103.776
Wed 14 Sep 2011 11:30,56.64,116.116,0.98,113.28
Wed 14 Sep 2011 12:00,50.8,103.064,0.99,101.6
Wed 14 Sep 2011 12:30,53.616,109.579,0.98,107.232
Wed 14 Sep 2011 13:00,52.064,105.691,0.99,104.128
Wed 14 Sep 2011 13:30,57.056,118.067,0.97,114.112
Wed 14 Sep 2011 14:00,51.248,104.573,0.98,102.496
Wed 14 Sep 2011 14:30,60.304,125.383,0.96,120.608
Wed 14 Sep 2011 15:00,52.656,107.708,0.98,105.312
Wed 14 Sep 2011 15:30,53.648,109.38,0.98,107.296
Wed 14 Sep 2011 16:00,49.312,100.379,0.98,98.624
Wed 14 Sep 2011 16:30,50.192,102.51,0.98,100.384
Wed 14 Sep 2011 17:00,48.432,99.299,0.98,96.864
Wed 14 Sep 2011 17:30,48.416,100.826,0.96,96.832
Wed 14 Sep 2011 18:00,44.384,91.685,0.97,88.768
Wed 14 Sep 2011 18:30,41.68,85.224,0.98,83.36
Wed 14 Sep 2011 19:00,43.488,89.496,0.97,86.976
Wed 14 Sep 2011 19:30,42.576,87.411,0.97,85.152
Wed 14 Sep 2011 20:00,46.112,95.703,0.96,92.224
Wed 14 Sep 2011 20:30,38.432,78.409,0.98,76.864
Wed 14 Sep 2011 21:00,41.952,86.467,0.97,83.904
Wed 14 Sep 2011 21:30,42.128,86.755,0.97,84.256
Wed 14 Sep 2011 22:00,39.12,79.937,0.98,78.24
Wed 14 Sep 2011 22:30,39.696,81.46,0.97,79.392
Wed 14 Sep 2011 23:00,37.424,76.313,0.98,74.848
Wed 14 Sep 2011 23:30,44.048,91.939,0.96,88.096
Thu 15 Sep 2011 00:00,33.44,67.49,0.99,66.88
Thu 15 Sep 2011 00:30,38.24,78.761,0.97,76.48
Thu 15 Sep 2011 01:00,35.168,71.757,0.98,70.336
Thu 15 Sep 2011 01:30,40.352,83.545,0.97,80.704
Thu 15 Sep 2011 02:00,33.616,68.071,0.99,67.232
Thu 15 Sep 2011 02:30,34.528,70.477,0.98,69.056
Thu 15 Sep 2011 03:00,36.704,75.414,0.97,73.408
Thu 15 Sep 2011 03:30,37.504,76.958,0.97,75.008
Thu 15 Sep 2011 04:00,33.632,68.532,0.98,67.264
Thu 15 Sep 2011 04:30,30.144,60.969,0.99,60.288
Thu 15 Sep 2011 05:00,39.44,81.625,0.97,78.88
Thu 15 Sep 2011 05:30,36.096,73.468,0.98,72.192
Thu 15 Sep 2011 06:00,35.904,72.997,0.98,71.808
Thu 15 Sep 2011 06:30,32.624,65.896,0.99,65.248
Thu 15 Sep 2011 07:00,39.84,82.183,0.97,79.68
Thu 15 Sep 2011 07:30,35.408,71.874,0.99,70.816
Thu 15 Sep 2011 08:00,37.248,76.36,0.98,74.496
Thu 15 Sep 2011 08:30,36.192,73.598,0.98,72.384
Thu 15 Sep 2011 09:00,49.44,103.41,0.96,98.88
Thu 15 Sep 2011 09:30,50.848,104.76,0.97,101.696
Thu 15 Sep 2011 10:00,52.944,109.422,0.97,105.888
Thu 15 Sep 2011 10:30,46.272,93.59,0.99,92.544
Thu 15 Sep 2011 11:00,50.176,102.671,0.98,100.352
Thu 15 Sep 2011 11:30,46.928,95.774,0.98,93.856
Thu 15 Sep 2011 12:00,49.584,101.61,0.98,99.168
Thu 15 Sep 2011 12:30,49.344,100.625,0.98,98.688
Thu 15 Sep 2011 13:00,49.552,101.397,0.98,99.104
Thu 15 Sep 2011 13:30,46.4,94.49,0.98,92.8
Thu 15 Sep 2011 14:00,50.496,103.782,0.97,100.992
Thu 15 Sep 2011 14:30,47.84,97.397,0.98,95.68
Thu 15 Sep 2011 15:00,50.368,104.057,0.97,100.736
Thu 15 Sep 2011 15:30,45.776,93.11,0.98,91.552
Thu 15 Sep 2011 16:00,51.136,105.281,0.97,102.272
Thu 15 Sep 2011 16:30,44.8,91.012,0.98,89.6
Thu 15 Sep 2011 17:00,47.488,97.822,0.97,94.976
Thu 15 Sep 2011 17:30,39.584,80.29,0.99,79.168
Thu 15 Sep 2011 18:00,40.704,83.398,0.98,81.408
Thu 15 Sep 2011 18:30,36.432,73.461,0.99,72.864
Thu 15 Sep 2011 19:00,40.656,83.229,0.98,81.312
Thu 15 Sep 2011 19:30,34.624,69.595,1.00,69.248
Thu 15 Sep 2011 20:00,37.52,76.391,0.98,75.04
Thu 15 Sep 2011 20:30,34.128,68.648,0.99,68.256
Thu 15 Sep 2011 21:00,36.896,74.927,0.98,73.792
Thu 15 Sep 2011 21:30,34.144,69.023,0.99,68.288
Thu 15 Sep 2011 22:00,35.088,70.976,0.99,70.176
Thu 15 Sep 2011 22:30,34.592,70.059,0.99,69.184
Thu 15 Sep 2011 23:00,33.424,67.321,0.99,66.848
Thu 15 Sep 2011 23:30,36.4,73.757,0.99,72.8
Fri 16 Sep 2011 00:00,29.408,58.885,1.00,58.816
Fri 16 Sep 2011 00:30,33.296,67.227,0.99,66.592
Fri 16 Sep 2011 01:00,27.968,56.09,1.00,55.936
Fri 16 Sep 2011 01:30,30.816,62.04,0.99,61.632
Fri 16 Sep 2011 02:00,29.984,60.288,0.99,59.968
Fri 16 Sep 2011 02:30,28.144,56.495,1.00,56.288
Fri 16 Sep 2011 03:00,31.312,63.085,0.99,62.624
Fri 16 Sep 2011 03:30,28.016,56.213,1.00,56.032
Fri 16 Sep 2011 04:00,32.624,65.878,0.99,65.248
Fri 16 Sep 2011 04:30,28.288,56.771,1.00,56.576
Fri 16 Sep 2011 05:00,30.624,61.681,0.99,61.248
Fri 16 Sep 2011 05:30,32.384,65.068,1.00,64.768
Fri 16 Sep 2011 06:00,31.408,63.038,1.00,62.816
Fri 16 Sep 2011 06:30,34.128,68.683,0.99,68.256
Fri 16 Sep 2011 07:00,30.944,62.05,1.00,61.888
Fri 16 Sep 2011 07:30,33.872,68.421,0.99,67.744
Fri 16 Sep 2011 08:00,29.088,58.363,1.00,58.176
Fri 16 Sep 2011 08:30,36.704,74.234,0.99,73.408
Fri 16 Sep 2011 09:00,39.552,79.724,0.99,79.104
Fri 16 Sep 2011 09:30,45.856,93.41,0.98,91.712
Fri 16 Sep 2011 10:00,45.168,91.207,0.99,90.336
Fri 16 Sep 2011 10:30,45.52,91.94,0.99,91.04
Fri 16 Sep 2011 11:00,48.064,97.574,0.99,96.128
Fri 16 Sep 2011 11:30,49.616,100.419,0.99,99.232
Fri 16 Sep 2011 12:00,55.824,113.551,0.98,111.648
Fri 16 Sep 2011 12:30,53.872,109.012,0.99,107.744
Fri 16 Sep 2011 13:00,53.952,110.108,0.98,107.904
Fri 16 Sep 2011 13:30,46.064,93.222,0.99,92.128
Fri 16 Sep 2011 14:00,48.592,99.555,0.98,97.184
Fri 16 Sep 2011 14:30,46.96,95.157,0.99,93.92
Fri 16 Sep 2011 15:00,51.232,105.086,0.98,102.464
Fri 16 Sep 2011 15:30,46.736,94.864,0.99,93.472
Fri 16 Sep 2011 16:00,50.768,104.239,0.97,101.536
Fri 16 Sep 2011 16:30,43.84,88.955,0.99,87.68
Fri 16 Sep 2011 17:00,45.104,93.297,0.97,90.208
Fri 16 Sep 2011 17:30,33.984,68.581,0.99,67.968
Fri 16 Sep 2011 18:00,37.344,76.512,0.98,74.688
Fri 16 Sep 2011 18:30,33.536,67.742,0.99,67.072
Fri 16 Sep 2011 19:00,38.08,77.223,0.99,76.16
Fri 16 Sep 2011 19:30,36.896,74.544,0.99,73.792
Fri 16 Sep 2011 20:00,32.72,65.707,1.00,65.44
Fri 16 Sep 2011 20:30,35.68,72.132,0.99,71.36
Fri 16 Sep 2011 21:00,29.024,58.119,1.00,58.048
Fri 16 Sep 2011 21:30,34.096,68.928,0.99,68.192
Fri 16 Sep 2011 22:00,29.904,59.942,1.00,59.808
Fri 16 Sep 2011 22:30,31.392,63.24,0.99,62.784
Fri 16 Sep 2011 23:00,30.4,61.217,0.99,60.8
Fri 16 Sep 2011 23:30,30.288,60.823,1.00,60.576
Sat 17 Sep 2011 00:00,32.432,65.489,0.99,64.864
Sat 17 Sep 2011 00:30,30.208,60.563,1.00,60.416
Sat 17 Sep 2011 01:00,33.568,67.819,0.99,67.136
Sat 17 Sep 2011 01:30,28.656,57.436,1.00,57.312
Sat 17 Sep 2011 02:00,31.296,63.042,0.99,62.592
Sat 17 Sep 2011 02:30,29.808,59.852,1.00,59.616
Sat 17 Sep 2011 03:00,30.368,61.114,0.99,60.736
Sat 17 Sep 2011 03:30,30.544,61.416,0.99,61.088
Sat 17 Sep 2011 04:00,29.04,58.325,1.00,58.08
Sat 17 Sep 2011 04:30,32.576,65.618,0.99,65.152
Sat 17 Sep 2011 05:00,28.176,56.476,1.00,56.352
Sat 17 Sep 2011 05:30,33.024,66.55,0.99,66.048
Sat 17 Sep 2011 06:00,27.44,54.991,1.00,54.88
Sat 17 Sep 2011 06:30,32.448,65.323,0.99,64.896
Sat 17 Sep 2011 07:00,27.36,54.927,1.00,54.72
Sat 17 Sep 2011 07:30,27.216,54.814,0.99,54.432
Sat 17 Sep 2011 08:00,27.04,54.469,0.99,54.08
Sat 17 Sep 2011 08:30,27.296,54.898,0.99,54.592
Sat 17 Sep 2011 09:00,29.616,59.605,0.99,59.232
Sat 17 Sep 2011 09:30,24.064,48.475,0.99,48.128
Sat 17 Sep 2011 10:00,29.68,59.799,0.99,59.36
Sat 17 Sep 2011 10:30,25.248,50.816,0.99,50.496
Sat 17 Sep 2011 11:00,31.952,64.851,0.99,63.904
Sat 17 Sep 2011 11:30,27.68,55.602,1.00,55.36
Sat 17 Sep 2011 12:00,32.208,65.245,0.99,64.416
Sat 17 Sep 2011 12:30,30.736,61.753,1.00,61.472
Sat 17 Sep 2011 13:00,33.504,67.752,0.99,67.008
Sat 17 Sep 2011 13:30,31.92,64.252,0.99,63.84
Sat 17 Sep 2011 14:00,35.04,70.876,0.99,70.08
Sat 17 Sep 2011 14:30,33.488,67.552,0.99,66.976
Sat 17 Sep 2011 15:00,37.12,74.974,0.99,74.24
Sat 17 Sep 2011 15:30,34.432,69.557,0.99,68.864
Sat 17 Sep 2011 16:00,33.136,66.968,0.99,66.272
Sat 17 Sep 2011 16:30,33.232,67.2,0.99,66.464
Sat 17 Sep 2011 17:00,32.4,65.284,0.99,64.8
Sat 17 Sep 2011 17:30,34.08,69.236,0.98,68.16
Sat 17 Sep 2011 18:00,31.232,62.785,0.99,62.464
Sat 17 Sep 2011 18:30,36.288,73.997,0.98,72.576
Sat 17 Sep 2011 19:00,33.024,66.264,1.00,66.048
Sat 17 Sep 2011 19:30,38.576,78.755,0.98,77.152
Sat 17 Sep 2011 20:00,33.056,66.335,1.00,66.112
Sat 17 Sep 2011 20:30,37.264,75.478,0.99,74.528
Sat 17 Sep 2011 21:00,34.72,69.755,1.00,69.44
Sat 17 Sep 2011 21:30,35.936,72.341,0.99,71.872
Sat 17 Sep 2011 22:00,35.44,71.309,0.99,70.88
Sat 17 Sep 2011 22:30,32.704,65.687,1.00,65.408
Sat 17 Sep 2011 23:00,35.76,72.12,0.99,71.52
Sat 17 Sep 2011 23:30,32.528,65.105,1.00,65.056
Sun 18 Sep 2011 00:00,33.392,67.391,0.99,66.784
Sun 18 Sep 2011 00:30,27.792,55.744,1.00,55.584
Sun 18 Sep 2011 01:00,32.336,65.034,0.99,64.672
Sun 18 Sep 2011 01:30,25.968,52.163,1.00,51.936
Sun 18 Sep 2011 02:00,31.056,62.506,0.99,62.112
Sun 18 Sep 2011 02:30,26.752,53.77,1.00,53.504
Sun 18 Sep 2011 03:00,30.832,62.036,0.99,61.664
Sun 18 Sep 2011 03:30,28.704,57.726,0.99,57.408
Sun 18 Sep 2011 04:00,28.288,56.909,0.99,56.576
Sun 18 Sep 2011 04:30,30.,60.386,0.99,60.
Sun 18 Sep 2011 05:00,28.064,56.379,1.00,56.128
Sun 18 Sep 2011 05:30,31.456,63.326,0.99,62.912
Sun 18 Sep 2011 06:00,26.16,52.478,1.00,52.32
Sun 18 Sep 2011 06:30,31.136,62.709,0.99,62.272
Sun 18 Sep 2011 07:00,27.248,54.713,1.00,54.496
Sun 18 Sep 2011 07:30,27.216,54.796,0.99,54.432
Sun 18 Sep 2011 08:00,25.648,51.682,0.99,51.296
Sun 18 Sep 2011 08:30,25.648,51.674,0.99,51.296
Sun 18 Sep 2011 09:00,28.528,57.421,0.99,57.056
Sun 18 Sep 2011 09:30,24.368,49.042,0.99,48.736
Sun 18 Sep 2011 10:00,30.544,61.808,0.99,61.088
Sun 18 Sep 2011 10:30,27.648,55.53,1.00,55.296
Sun 18 Sep 2011 11:00,31.088,62.837,0.99,62.176
Sun 18 Sep 2011 11:30,32.64,65.757,0.99,65.28
Sun 18 Sep 2011 12:00,32.304,65.044,0.99,64.608
Sun 18 Sep 2011 12:30,34.544,69.99,0.99,69.088
Sun 18 Sep 2011 13:00,33.6,67.495,1.00,67.2
Sun 18 Sep 2011 13:30,37.344,75.91,0.98,74.688
Sun 18 Sep 2011 14:00,32.208,64.637,1.00,64.416
Sun 18 Sep 2011 14:30,38.32,78.279,0.98,76.64
Sun 18 Sep 2011 15:00,32.4,65.017,1.00,64.8
